id,weblink,game,name,category,comment,date,time,player,status,system,emulated,splits,category_name,player_name
1zxd898y,https://www.speedrun.com/dk64/run/1zxd898y,9d385g1l,Donkey Kong 64,xk98yv20,Still a bad run but the slop is slowly going away. My beginning up through galleon is all huge possible time save.,2015-07-14,8729,kj9vprx4,verified,v06dr394,false,https://splits.io/api/v3/runs/77p,No Levels Early,Kiwikiller67
1zq490xm,https://www.speedrun.com/dk64/run/1zq490xm,9d385g1l,Donkey Kong 64,n2y7472o,"Pretty good run. First try Lanky clip in Factory, good K Rool. Only downside was bad C-Up clip for freeing Tiny and Mad Jack. But that will improve with time!",2015-07-15,2843,dx3n2kjl,verified,w89rwelk,false,,Any%,theballaam96
oy2dek5z,https://www.speedrun.com/dk64/run/oy2dek5z,9d385g1l,Donkey Kong 64,n2y7472o,"Literally first run, done entirely for the purpose of just getting a time on the leaderboard. NEED TO LEARN TO WRECK K ROOL JUSTLY.",2015-07-15,6959,y8dqn9j6,verified,w89rwelk,false,,Any%,Johnny_Sucbad
dy4egj2m,https://www.speedrun.com/dk64/run/dy4egj2m,9d385g1l,Donkey Kong 64,xk98yv20,good run bad beginning though,2015-07-16,9323,18qpz0xn,verified,v06dr394,false,,No Levels Early,icupspeedruns
8y8r0nxm,https://www.speedrun.com/dk64/run/8y8r0nxm,9d385g1l,Donkey Kong 64,xk98yv20,I'm overdue for a big PB soon,2015-07-17,8113,pj0n298w,verified,v06dr394,false,,No Levels Early,2dos
pzgvegvz,https://www.speedrun.com/dk64/run/pzgvegvz,9d385g1l,Donkey Kong 64,n2y7472o,Much improvement needed!,2015-07-19,2156,kj9v1wx4,verified,w89rwelk,false,,Any%,Kyle_Nixon
jy918kem,https://www.speedrun.com/dk64/run/jy918kem,9d385g1l,Donkey Kong 64,n2y7472o,"FE third try, and fell twice in Mad Jack! Also, K.ROOL definitely needs improving! Overall, a decent run and I'm content with it!",2015-07-19,2051,kj9v1wx4,verified,w89rwelk,false,,Any%,Kyle_Nixon
nz1ol7wm,https://www.speedrun.com/dk64/run/nz1ol7wm,9d385g1l,Donkey Kong 64,xk98yv20,Terrible Japes 1 and first half of Galleon but pretty solid all around. Can still improve my Mad Jack and KRool. Really glad I achieved sub 3 this summer =D,2015-07-20,10404,qjo0n0j6,verified,w89rwelk,false,https://splits.io/api/v3/runs/7dz,No Levels Early,Mouse1093
1zq4dg5m,https://www.speedrun.com/dk64/run/1zq4dg5m,9d385g1l,Donkey Kong 64,xk98yv20,Really junky run with almost nothing good about it. Watch the amazing fall in galleon.,2015-07-20,8662,kj9vprx4,verified,v06dr394,false,https://splits.io/api/v3/runs/7f2,No Levels Early,Kiwikiller67
kz53knjy,https://www.speedrun.com/dk64/run/kz53knjy,9d385g1l,Donkey Kong 64,xk98yv20,First attempt with the new route changes. Voided out in Helm! =D,2015-07-21,8612,v8lro48m,verified,v06dr394,false,https://splits.io/api/v3/runs/7fp,No Levels Early,Connor75
7z09do4z,https://www.speedrun.com/dk64/run/7z09do4z,9d385g1l,Donkey Kong 64,xk98yv20,WORST... RUN..... EVER,2015-07-21,9985,o864w5jz,verified,w89rwelk,false,https://splits.io/api/v3/runs/7hf,No Levels Early,BigRy
nz1o9p9m,https://www.speedrun.com/dk64/run/nz1o9p9m,9d385g1l,Donkey Kong 64,xk98yv20,the usual,2015-07-23,9816,qxkrg280,verified,w89rwelk,false,,No Levels Early,brownyboy
8m75nxez,https://www.speedrun.com/dk64/run/8m75nxez,9d385g1l,Donkey Kong 64,xk98yv20,The beginning of this run could be compared to horseshit on the bottom of your shoe that you can't remove so you try to burn the shoe but then realize the shoe has magical powers but they are only shitty ones like being invulnerable to fire which doesn't sound shitty but it does when it's attached to a shoe,2015-07-22,9671,o864w5jz,verified,w89rwelk,false,https://splits.io/api/v3/runs/7hr,No Levels Early,BigRy
8y8rw5wm,https://www.speedrun.com/dk64/run/8y8rw5wm,9d385g1l,Donkey Kong 64,n2y7472o,"Going in the right direction with MJ and KR, now i need to NOT CHOKE ON EVERYTHING ELSE, WHY",2015-07-23,4591,y8dqn9j6,verified,w89rwelk,false,,Any%,Johnny_Sucbad
7ylvdg2m,https://www.speedrun.com/dk64/run/7ylvdg2m,9d385g1l,Donkey Kong 64,xk98yv20,Never doing chunky helm again after this run and lanky cost me over a minute as well. Could have been a 2:17 if not for 3 mistakes.... Improvements to come,2015-07-23,8559,kj9vprx4,verified,v06dr394,false,https://splits.io/api/v3/runs/7iv,No Levels Early,Kiwikiller67
7z09qlez,https://www.speedrun.com/dk64/run/7z09qlez,9d385g1l,Donkey Kong 64,xk98yv20,"WOW! at that 15:48 Japes 1. Aztec, Factory, and Caves were all exceptionally bad along with a few other things. Also was my first VC run using DK helm. Yey DK helm and Kiwiclip :D",2015-07-24,8414,kj9vprx4,verified,v06dr394,false,https://splits.io/api/v3/runs/7ka,No Levels Early,Kiwikiller67
jy91dwrm,https://www.speedrun.com/dk64/run/jy91dwrm,9d385g1l,Donkey Kong 64,q25o0rwk,"Very bad ending. Could've easily been a sub one, and third place. More runs to come, until that sub one.",2015-07-25,3680,kj9v1wx4,verified,w89rwelk,false,,Any% All Keys,Kyle_Nixon
1zxdjoqy,https://www.speedrun.com/dk64/run/1zxdjoqy,9d385g1l,Donkey Kong 64,xk98yv20,the usual,2015-07-26,9627,qxkrg280,verified,w89rwelk,false,,No Levels Early,brownyboy
7ylvpwxm,https://www.speedrun.com/dk64/run/7ylvpwxm,9d385g1l,Donkey Kong 64,xk98yv20,Not too shabby I guess. First time with the small reroutes we've made over the last 2 weeks or so. Should be easy to beat going forward. Still a dreadful MJ.,2015-07-27,10257,qjo0n0j6,verified,w89rwelk,false,https://splits.io/api/v3/runs/7o0,No Levels Early,Mouse1093
0y6rgk0y,https://www.speedrun.com/dk64/run/0y6rgk0y,9d385g1l,Donkey Kong 64,7kj153k3,"First PB with the Key 5 in Aztec route! Good Castle, but all other levels have plenty of potential time save. Crystal Caves was by far the worst level losing 5 minutes compared to WR.",2015-07-27,22233,v8lro48m,verified,v06dr394,false,https://splits.io/api/v3/runs/7ob,101%,Connor75
9yo3endy,https://www.speedrun.com/dk64/run/9yo3endy,9d385g1l,Donkey Kong 64,7kj153k3,Decent run first sub 7 and first completed run with the castle kongs,2015-07-29,24866,18qpz0xn,verified,v06dr394,false,,101%,icupspeedruns
emk8r23m,https://www.speedrun.com/dk64/run/emk8r23m,9d385g1l,Donkey Kong 64,q25o0rwk,First run of the new route,2015-07-30,3937,qjodk3x6,verified,w89rwelk,false,,Any% All Keys,GloriousLiar
wzplv4nm,https://www.speedrun.com/dk64/run/wzplv4nm,9d385g1l,Donkey Kong 64,q25o0rwk,MEH,2015-08-01,3878,qjodk3x6,verified,w89rwelk,false,,Any% All Keys,GloriousLiar
wzplvlnm,https://www.speedrun.com/dk64/run/wzplvlnm,9d385g1l,Donkey Kong 64,7kj153k3,"I failed helm otherwise this would have been roughly a 9:30. Miles better than my last run but still some very slow spots. Nintendo coin, Rareware coin, and a few others. Maybe one more run by end of summer",2015-08-01,36993,qjo0n0j6,verified,w89rwelk,false,https://splits.io/api/v3/runs/7ul,101%,Mouse1093
9yo3g25y,https://www.speedrun.com/dk64/run/9yo3g25y,9d385g1l,Donkey Kong 64,n2y7472o,"Everything was terrible, improved PB by 12 minutes",2015-08-02,2161,5j5gpw8v,verified,w89rwelk,false,,Any%,smokyprogg
dy4e4eqm,https://www.speedrun.com/dk64/run/dy4e4eqm,9d385g1l,Donkey Kong 64,q25o0rwk,Decent,2015-08-03,3565,kj9v1wx4,verified,w89rwelk,false,,Any% All Keys,Kyle_Nixon
pyd07nwz,https://www.speedrun.com/dk64/run/pyd07nwz,9d385g1l,Donkey Kong 64,xk98yv20,Lost over a minute in Caves due to being dumb. 2:12 is super close,2015-08-04,8056,pj0n298w,verified,v06dr394,false,,No Levels Early,2dos
8yv9de6z,https://www.speedrun.com/dk64/run/8yv9de6z,9d385g1l,Donkey Kong 64,7kj153k3,Highlight will only last so long. Not uploading to Youtube until sub 6 unless proof-called.,2015-12-13,21930,68wgw3xg,verified,v06dr394,false,,101%,Konditioner
wzpl79rm,https://www.speedrun.com/dk64/run/wzpl79rm,9d385g1l,Donkey Kong 64,xk98yv20,Meh run that turned bad cause of galleon and fungi. Easily improvable but glad to have finally gotten sub 2:20. Also that was by far my best k. rool ever.,2015-08-05,8373,kj9vprx4,verified,v06dr394,false,https://splits.io/api/v3/runs/830,No Levels Early,Kiwikiller67
8yv9wk6z,https://www.speedrun.com/dk64/run/8yv9wk6z,9d385g1l,Donkey Kong 64,xk98yv20,Lost over 2 minutes in Galleon,2015-08-06,8547,v8lro48m,verified,v06dr394,false,https://splits.io/api/v3/runs/841,No Levels Early,Connor75
7z09vv9z,https://www.speedrun.com/dk64/run/7z09vv9z,9d385g1l,Donkey Kong 64,xk98yv20,likely my last NLE run for a while. decent improvement this summer,2015-08-07,9562,qxkrg280,verified,w89rwelk,false,,No Levels Early,brownyboy
2yw0er9m,https://www.speedrun.com/dk64/run/2yw0er9m,9d385g1l,Donkey Kong 64,xk98yv20,,2015-08-13,8004,5j52egjv,verified,v06dr394,false,,No Levels Early,EmoArbiter
kz505lgy,https://www.speedrun.com/dk64/run/kz505lgy,9d385g1l,Donkey Kong 64,xk98yv20,¯\_(ツ)_/¯,2015-08-08,15852,zxzlz98q,verified,v06dr394,false,https://splits.io/api/v3/runs/86e,No Levels Early,P4ntz
6yj1j7gy,https://www.speedrun.com/dk64/run/6yj1j7gy,9d385g1l,Donkey Kong 64,n2y7472o,Solid.,2015-08-08,1945,qjodk3x6,verified,w89rwelk,false,,Any%,GloriousLiar
nz1812jy,https://www.speedrun.com/dk64/run/nz1812jy,9d385g1l,Donkey Kong 64,n2y7472o,"1st run on new route. Horrible run at the beginning, but great factory and madjack. Will be easy(ish) to beat. Thank you 2dos for the help.",2015-08-11,2292,qjozve86,verified,w89rwelk,false,,Any%,sünta
6yj14d7y,https://www.speedrun.com/dk64/run/6yj14d7y,9d385g1l,Donkey Kong 64,7kj153k3,Last run of the summer. Not too shabby again but still tons of improvement to be had for that elusive 8:01. At least this run didn't fail helm for a half hour,2015-08-11,32767,qjo0n0j6,verified,w89rwelk,false,https://splits.io/api/v3/runs/8ax,101%,Mouse1093
pzgxk7em,https://www.speedrun.com/dk64/run/pzgxk7em,9d385g1l,Donkey Kong 64,xk98yv20,"Terrible Factory & K. Rool

Update: Outdated route. I will probably come back to NLE when school starts in October since I won't have time for 101%",2015-08-12,8402,v8lro48m,verified,v06dr394,false,https://splits.io/api/v3/runs/8ck,No Levels Early,Connor75
9yo9j65y,https://www.speedrun.com/dk64/run/9yo9j65y,9d385g1l,Donkey Kong 64,xk98yv20,Bad run.  Lost a minute each in factory galleon and caves. Will upload asap,2015-08-12,8277,kj9vprx4,verified,v06dr394,false,https://splits.io/api/v3/runs/8j3,No Levels Early,Kiwikiller67
8yv260xm,https://www.speedrun.com/dk64/run/8yv260xm,9d385g1l,Donkey Kong 64,n2y7472o,"Mediocre run, I have video but it has a loud skype call and the stream crashed at the chunky phase",2015-08-15,2275,qjozve86,verified,w89rwelk,false,,Any%,sünta
wzp3rwnm,https://www.speedrun.com/dk64/run/wzp3rwnm,9d385g1l,Donkey Kong 64,n2y7472o,"Everything was good. FE second try, Hatch skip third try. Also, lost some time in K.ROOL. Hopefully sub 32 soon.",2015-08-15,1956,kj9v1wx4,verified,w89rwelk,false,,Any%,Kyle_Nixon
6yj1l03y,https://www.speedrun.com/dk64/run/6yj1l03y,9d385g1l,Donkey Kong 64,xk98yv20,Good improvement but tons of slop still.  Improvements to come,2015-08-15,8113,kj9vprx4,verified,v06dr394,false,https://splits.io/api/v3/runs/8j4,No Levels Early,Kiwikiller67
pm3ngo4y,https://www.speedrun.com/dk64/run/pm3ngo4y,9d385g1l,Donkey Kong 64,n2y7472o,"Lost thirty seconds due to bad RNG and K.ROOL really needs to improve. Also, lost twenty more seconds to Factory Early. Otherwise, would've been a 31:33. Hoping for sub Cfox soon Kappa",2015-08-16,1943,kj9v1wx4,verified,w89rwelk,false,,Any%,Kyle_Nixon
jy9nn0ez,https://www.speedrun.com/dk64/run/jy9nn0ez,9d385g1l,Donkey Kong 64,n2y7472o,"I completely forgot I had done this run, but I still don't have a capture card to record runs yet.",2014-11-28,3249,98rp2odj,verified,w89rwelk,false,,Any%,PkMakin
emk77p3y,https://www.speedrun.com/dk64/run/emk77p3y,9d385g1l,Donkey Kong 64,xk98yv20,mad because bad,2015-08-18,8042,pj0n298w,verified,v06dr394,false,,No Levels Early,2dos
dy4226qm,https://www.speedrun.com/dk64/run/dy4226qm,9d385g1l,Donkey Kong 64,xk98yv20,"Decent run, sub 2:25 soon hopefully.

Part 2: http://www.twitch.tv/tiffanyfruit/v/11580457",2015-08-18,8854,qxkzqmx0,verified,w89rwelk,false,,No Levels Early,Tiffanyjane
wzp310gm,https://www.speedrun.com/dk64/run/wzp310gm,9d385g1l,Donkey Kong 64,xk98yv20,,2015-08-18,11957,zxzlz98q,verified,v06dr394,false,https://splits.io/api/v3/runs/8mm,No Levels Early,P4ntz
pyd9wlqz,https://www.speedrun.com/dk64/run/pyd9wlqz,9d385g1l,Donkey Kong 64,n2y7472o,"it was a good run , the first with new method TBS , But with some many mistakes too especially in basic things , like a training barrel , lanky phase , oob on factory, etc, but i think is a good progress,, greetings for everybody,  i would try to get the 31",2015-08-23,1941,qj2rd7xk,verified,w89rwelk,false,,Any%,adolfoserrato
0znop48y,https://www.speedrun.com/dk64/run/0znop48y,9d385g1l,Donkey Kong 64,7kj153k3,First ever playthrough,2015-08-24,133980,dx3zd6jl,rejected,w89rwelk,false,,101%,lorenzokazooie
2yw034pm,https://www.speedrun.com/dk64/run/2yw034pm,9d385g1l,Donkey Kong 64,xk98yv20,what a joke.,2015-08-24,8789,qxkzqmx0,verified,w89rwelk,false,,No Levels Early,Tiffanyjane
oy2vp6wz,https://www.speedrun.com/dk64/run/oy2vp6wz,9d385g1l,Donkey Kong 64,n2y7472o,Good improvement but I can still save a lot of time. Lost ~20 in Helm and ~1:20 entering Mad Jack. K. Rool was meh too. Going for sub 30,2015-08-26,2030,qjozve86,verified,w89rwelk,false,,Any%,sünta
7ylo783y,https://www.speedrun.com/dk64/run/7ylo783y,9d385g1l,Donkey Kong 64,xk98yv20,"First run with the new N64 NLE route by TJ, and it was abysmal (the run, not the route :P). Sub 2:35 should be easy for me to achieve using this! Thanks TJ! :D",2015-08-25,9661,o864w5jz,verified,w89rwelk,false,https://splits.io/api/v3/runs/90s,No Levels Early,BigRy
jy9nvrnz,https://www.speedrun.com/dk64/run/jy9nvrnz,9d385g1l,Donkey Kong 64,n2y7472o,Bad run will be doing regular attempts on WiiU till sub 30 and then probably be done with it unless my goal changes by that time.,2015-08-26,2086,v8l6gl8m,verified,v06dr394,false,,Any%,Outlawmentalman
emk7k65y,https://www.speedrun.com/dk64/run/emk7k65y,9d385g1l,Donkey Kong 64,n2y7472o,Bad.,2015-08-24,2149,v8lro48m,verified,v06dr394,false,,Any%,Connor75
0y66xnpy,https://www.speedrun.com/dk64/run/0y66xnpy,9d385g1l,Donkey Kong 64,7kj153k3,Very happy with sub 6! 1st place isn't as secure as we thought ;),2015-08-26,21593,v8lro48m,verified,v06dr394,false,https://splits.io/api/v3/runs/92f,101%,Connor75
1zx6nl5z,https://www.speedrun.com/dk64/run/1zx6nl5z,9d385g1l,Donkey Kong 64,n2y7472o,Bad,2015-08-29,1931,qjozve86,verified,w89rwelk,false,,Any%,sünta
dy42g62m,https://www.speedrun.com/dk64/run/dy42g62m,9d385g1l,Donkey Kong 64,n2y7472o,R E T I M E B O Y S,2015-08-29,1919,5j52egjv,verified,w89rwelk,false,https://splits.io/api/v3/runs/969,Any%,EmoArbiter
kz50pp5y,https://www.speedrun.com/dk64/run/kz50pp5y,9d385g1l,Donkey Kong 64,n2y7472o,PB'd by 8 frames (LITERALLY)! Most casual 49 ever. Lost over a minute in MJ and still did this btw :P,2015-08-30,2984,o864w5jz,verified,w89rwelk,false,https://splits.io/api/v3/runs/99w,Any%,BigRy
oy2vk9wz,https://www.speedrun.com/dk64/run/oy2vk9wz,9d385g1l,Donkey Kong 64,n2y7472o,"Lost 2 minutes to the STUPID Tiny ledgeclip before MJ. Probably done with 5 Kong for a while tho. May come back for a 46, or maybe I'll do an Any% run containing 4 fewer Kongs. Who knows?",2015-08-31,2929,o864w5jz,verified,w89rwelk,false,https://splits.io/api/v3/runs/9bh,Any%,BigRy
jy9nj3vz,https://www.speedrun.com/dk64/run/jy9nj3vz,9d385g1l,Donkey Kong 64,n2y7472o,first run oh baby,2015-08-30,3785,dx3rz2xl,verified,w89rwelk,false,,Any%,zebs
9mr4vg4z,https://www.speedrun.com/dk64/run/9mr4vg4z,9d385g1l,Donkey Kong 64,n2y7472o,first run back from break with dk64 last run was taken down due to emu. Obs crashed so to see first half of run http://www.twitch.tv/thecrimson12/v/14472550  will improve this soon just wanted a no reset refresher,2015-09-04,4277,18qgo0xn,verified,w89rwelk,false,,Any%,theCrimson12
7ylox6ry,https://www.speedrun.com/dk64/run/7ylox6ry,9d385g1l,Donkey Kong 64,xk98yv20,"I don't think there was one level that i can say was good in this run. But still, sub 2:40! :D
UPDATE: I will be returning soon to NLE, goal is to get N64 DK Thumb, be prepared ;)",2015-09-05,9596,o864w5jz,verified,w89rwelk,false,https://splits.io/api/v3/runs/9m8,No Levels Early,BigRy
1zx6x35z,https://www.speedrun.com/dk64/run/1zx6x35z,9d385g1l,Donkey Kong 64,q25o0rwk,"Wow, shit run again lol! Fucked up helm/ helm escape, then fucked up MJ and Pufftoss due to Tiny Ledgeclips, and then i had quite possibly my most well executed K. Rool ever. Go figure :P Sub 1:05 is the dream :D",2015-09-06,4067,o864w5jz,verified,w89rwelk,false,https://splits.io/api/v3/runs/9ma,Any% All Keys,BigRy
1zqgpk9m,https://www.speedrun.com/dk64/run/1zqgpk9m,9d385g1l,Donkey Kong 64,n2y7472o,"No more Johns. Thumb is mine.

There was nothing in particular that I really liked in this run aside Helm Lobby and Factory Early. Everything else can and should be improved.",2015-09-08,1780,qxkzqmx0,verified,w89rwelk,false,,Any%,Tiffanyjane
oy2v6qjz,https://www.speedrun.com/dk64/run/oy2v6qjz,9d385g1l,Donkey Kong 64,7kj153k3,PART 2 http://www.twitch.tv/secrethumorman/v/15856624 Literally sick. Fungi and Japes 2 were so sloppy. Sub 8 inc.,2015-09-12,28923,e8evqpx0,verified,w89rwelk,false,,101%,SecretHumorMan
7z062r8z,https://www.speedrun.com/dk64/run/7z062r8z,9d385g1l,Donkey Kong 64,n2y7472o,1st ever 5kong race. Total train wreck as expected,2015-09-13,4111,qjo0n0j6,verified,w89rwelk,false,,Any%,Mouse1093
emk7xrxy,https://www.speedrun.com/dk64/run/emk7xrxy,9d385g1l,Donkey Kong 64,xk98yv20,Aztec 1 was decent but everything else was sloppy. Missed a peel in K-Rool even >.<,2015-09-14,8088,kj9vprx4,verified,v06dr394,false,https://splits.io/api/v3/runs/a0j,No Levels Early,Kiwikiller67
7ylowlky,https://www.speedrun.com/dk64/run/7ylowlky,9d385g1l,Donkey Kong 64,xk98yv20,Just as bad as the last PB minus missing a peel.,2015-09-16,8057,kj9vprx4,verified,v06dr394,false,https://splits.io/api/v3/runs/a3f,No Levels Early,Kiwikiller67
9mr4p22z,https://www.speedrun.com/dk64/run/9mr4p22z,9d385g1l,Donkey Kong 64,xk98yv20,"Bad beginning, will improve",2015-09-16,7985,pj0n298w,verified,v06dr394,false,,No Levels Early,2dos
1zxgvqqy,https://www.speedrun.com/dk64/run/1zxgvqqy,9d385g1l,Donkey Kong 64,xk98yv20,"Really Really terrible run. Several mishaps including missed blueprints, lack of Crystal Coconuts and 2 up-cuts in K Rool.",2015-09-24,14334,dx3n2kjl,verified,w89rwelk,false,,No Levels Early,theballaam96
jy992oey,https://www.speedrun.com/dk64/run/jy992oey,9d385g1l,Donkey Kong 64,n2y7472o,"What a run. I'm finally happy with my Any% time. The ONLY things I'm not satisfied with are...
1: Klump Cam
2: No kick into T&S
3: Key 3 Grab
4: Movement error/hit in Tiny phase",2015-09-25,1726,qxkzqmx0,verified,w89rwelk,false,,Any%,Tiffanyjane
kz5r1o5y,https://www.speedrun.com/dk64/run/kz5r1o5y,9d385g1l,Donkey Kong 64,xk98yv20,"Plenty of places with 20ish second time losses, 2:11 is close",2015-09-25,7945,pj0n298w,verified,v06dr394,false,,No Levels Early,2dos
emkg961y,https://www.speedrun.com/dk64/run/emkg961y,9d385g1l,Donkey Kong 64,7kj153k3,Beginning through Factory was very solid. Castle and Caves were crap. Forgot 2 blueprints. Not bad for my first run in 6 months though!,2015-09-26,23431,5j52egjv,verified,v06dr394,false,https://splits.io/api/v3/runs/aid,101%,EmoArbiter
0y6dl56m,https://www.speedrun.com/dk64/run/0y6dl56m,9d385g1l,Donkey Kong 64,7kj153k3,ChunkyBackflippingChokingTheWR,2015-09-27,21505,v8lro48m,verified,v06dr394,false,https://splits.io/api/v3/runs/aiy,101%,Connor75
pydr65xz,https://www.speedrun.com/dk64/run/pydr65xz,9d385g1l,Donkey Kong 64,7kj153k3,Get rekt @emoarbiter part 2 http://www.twitch.tv/icupletsplay/v/45241307,2016-02-14,22344,18qpz0xn,verified,v06dr394,false,,101%,icupspeedruns
jy9950ry,https://www.speedrun.com/dk64/run/jy9950ry,9d385g1l,Donkey Kong 64,xk98yv20,"Old run, probably sucked no video sorry about that :(",2015-09-27,8845,18qpz0xn,verified,v06dr394,false,,No Levels Early,icupspeedruns
jy990oky,https://www.speedrun.com/dk64/run/jy990oky,9d385g1l,Donkey Kong 64,xk98yv20,"Sub 3! Decent run, and aside from missing the tree banana in Castle twice despite CLEARLY touching it, a run that I feel is on par with my current skill level. Probably need to do quite a bit of practise before Sub 2:50.",2015-10-07,10563,o86r3w8z,verified,w89rwelk,false,https://splits.io/api/v3/runs/az8,No Levels Early,GrandStarYoshi
2ywq87py,https://www.speedrun.com/dk64/run/2ywq87py,9d385g1l,Donkey Kong 64,n2y7472o,"12:21 K. Rool, baby.",2015-09-30,1637,qxkzqmx0,verified,w89rwelk,false,,Any%,Tiffanyjane
kz5r3ley,https://www.speedrun.com/dk64/run/kz5r3ley,9d385g1l,Donkey Kong 64,n2y7472o,"Blind 1kong run. Never had gotten TBS, switch kick, helm lobby kick, or DK MJ before tonight. I'll fix this later =P",2015-10-03,3386,qjo0n0j6,verified,w89rwelk,false,https://splits.io/api/v3/runs/apt,Any%,Mouse1093
0y6d6lpm,https://www.speedrun.com/dk64/run/0y6d6lpm,9d385g1l,Donkey Kong 64,n2y7472o,"Pretty good run, finally using uncrouch TBS. Still a lot of time to save before key 8. Also sloppy factory split left me with little oranges for tiny phase.",2015-10-03,1907,qjodk3x6,verified,w89rwelk,false,,Any%,GloriousLiar
oy2xv07m,https://www.speedrun.com/dk64/run/oy2xv07m,9d385g1l,Donkey Kong 64,n2y7472o,"Getting better, but K.ROOL can still be improved by at least 15 seconds, and I fell once in MJ. Also, failed Hatch Skip once.",2015-10-04,1896,kj9v1wx4,verified,w89rwelk,false,,Any%,Kyle_Nixon
8yv127ey,https://www.speedrun.com/dk64/run/8yv127ey,9d385g1l,Donkey Kong 64,n2y7472o,"Legshake, god switch luck in MJ but still bad, horrid K.Rool. but yay sub 31 :D (part 2 http://bombch.us/BgdB )",2015-10-05,1849,v8l6gl8m,verified,w89rwelk,false,,Any%,Outlawmentalman
7z0r624z,https://www.speedrun.com/dk64/run/7z0r624z,9d385g1l,Donkey Kong 64,7kj153k3,Still not quite 801 but it will have to do for now,2015-10-05,29779,qjo0n0j6,verified,w89rwelk,false,https://splits.io/api/v3/runs/atp,101%,Mouse1093
8m7dd84m,https://www.speedrun.com/dk64/run/8m7dd84m,9d385g1l,Donkey Kong 64,7kj153k3,Happy to get my first 101% record! Didn't backflip this time!,2015-10-06,21419,v8lro48m,verified,v06dr394,false,https://splits.io/api/v3/runs/auv,101%,Connor75
9me77lqy,https://www.speedrun.com/dk64/run/9me77lqy,9d385g1l,Donkey Kong 64,xk98yv20,Casual 2:13.... Castle tree and W2 kick sucks. Part 2 can be found here: http://www.twitch.tv/kiwikiller67/v/19499620,2015-10-07,8034,kj9vprx4,verified,v06dr394,false,https://splits.io/api/v3/runs/avn,No Levels Early,Kiwikiller67
2ywqk3ny,https://www.speedrun.com/dk64/run/2ywqk3ny,9d385g1l,Donkey Kong 64,xk98yv20,Choked WR in K Rool. Was a bad run but a nice PB with a few golds. Almost there! Part 2: http://www.twitch.tv/kiwikiller67/v/19817928,2015-10-09,7965,kj9vprx4,verified,v06dr394,false,https://splits.io/api/v3/runs/azs,No Levels Early,Kiwikiller67
kz5rdkdy,https://www.speedrun.com/dk64/run/kz5rdkdy,9d385g1l,Donkey Kong 64,n2y7472o,,2015-10-02,3957,18qgo0xn,verified,w89rwelk,false,,Any%,theCrimson12
2ywqk29y,https://www.speedrun.com/dk64/run/2ywqk29y,9d385g1l,Donkey Kong 64,n2y7472o,"Pretty decent run. Failed hatch skip twice and K.ROOL can be improved, as well as Helm and Mj, but decent overall",2015-10-10,1844,kj9v1wx4,verified,w89rwelk,false,,Any%,Kyle_Nixon
0zn105lm,https://www.speedrun.com/dk64/run/0zn105lm,9d385g1l,Donkey Kong 64,q25o0rwk,Decent run overall with no major time losses,2015-10-09,3750,qjodk3x6,verified,w89rwelk,false,,Any% All Keys,GloriousLiar
8m7dw5em,https://www.speedrun.com/dk64/run/8m7dw5em,9d385g1l,Donkey Kong 64,n2y7472o,"Getting better, but K.ROOL can still be improved by 15+ seconds, and Mj can be a bit better. Helm can also be better , but overall decent run. Hopefully, sub 30 soon",2015-10-11,1817,kj9v1wx4,verified,w89rwelk,false,,Any%,Kyle_Nixon
8y8d811z,https://www.speedrun.com/dk64/run/8y8d811z,9d385g1l,Donkey Kong 64,n2y7472o,Still bad but better run to go against. K rool choke again and madjack was really slow on some phases.,2015-10-13,1834,v8l6gl8m,verified,w89rwelk,false,,Any%,Outlawmentalman
2ywq622y,https://www.speedrun.com/dk64/run/2ywq622y,9d385g1l,Donkey Kong 64,xk98yv20,Was a great start but a terrible caves and castle. Tons of falls and apparently I can't T&S moonkick anymore lol,2015-10-17,10029,qjo0n0j6,verified,w89rwelk,false,https://splits.io/api/v3/runs/bbq,No Levels Early,Mouse1093
7ylqnnnz,https://www.speedrun.com/dk64/run/7ylqnnnz,9d385g1l,Donkey Kong 64,xk98yv20,Bad.,2015-10-18,8299,v8lro48m,verified,v06dr394,false,https://splits.io/api/v3/runs/beu,No Levels Early,Connor75
pydrj80z,https://www.speedrun.com/dk64/run/pydrj80z,9d385g1l,Donkey Kong 64,xk98yv20,My first WR ever. My caves and castle were really good. Beginning and mid game can use improvement. Also lanky phase was terrible. Goal is at least a low 2:10:xx,2015-10-19,7930,kj9vprx4,verified,v06dr394,false,https://splits.io/api/v3/runs/bfk,No Levels Early,Kiwikiller67
1zq1jn9m,https://www.speedrun.com/dk64/run/1zq1jn9m,9d385g1l,Donkey Kong 64,n2y7472o,first sub hour run im happy with this run but i know i can improve a lot,2015-10-21,3554,18qgo0xn,verified,w89rwelk,false,,Any%,theCrimson12
1zxg3e8y,https://www.speedrun.com/dk64/run/1zxg3e8y,9d385g1l,Donkey Kong 64,n2y7472o,Terrible but was fun for the laughs.,2015-10-21,2735,kj9vprx4,verified,v06dr394,false,https://splits.io/api/v3/runs/bif,Any%,Kiwikiller67
pzgg83nz,https://www.speedrun.com/dk64/run/pzgg83nz,9d385g1l,Donkey Kong 64,q25o0rwk,"new route, more balanced splits",2015-10-22,3738,qjodk3x6,verified,w89rwelk,false,,Any% All Keys,GloriousLiar
